No.;Time;;;time 2;time 1;delay;;;delay2;delay 1;jitter
1548;14.913.114;14,913114;;14,92602;14,913114;0,012906;;;0,010848;0,012906;-0,002058
1549;14.926.020;14,92602;;14,936868;14,92602;0,010848;;;0,010172;0,010848;-0,000676
1550;14.936.868;14,936868;;14,94704;14,936868;0,010172;;;0,010807;0,010172;0,000635
1551;14.947.040;14,94704;;14,957847;14,94704;0,010807;;;0,011532;0,010807;0,000725
1552;14.957.847;14,957847;;14,969379;14,957847;0,011532;;;0,018512;0,011532;0,00698
1553;14.969.379;14,969379;;14,987891;14,969379;0,018512;;;0,000395;0,018512;-0,018117
1554;14.987.891;14,987891;;14,988286;14,987891;0,000395;;;0,019911;0,000395;0,019516
1555;14.988.286;14,988286;;15,008197;14,988286;0,019911;;;0,000421;0,019911;-0,01949
1556;15.008.197;15,008197;;15,008618;15,008197;0,000421;;;0,019909;0,000421;0,019488
1557;15.008.618;15,008618;;15,028527;15,008618;0,019909;;;0,014777;0,019909;-0,005132
1558;15.028.527;15,028527;;15,043304;15,028527;0,014777;;;0,021295;0,014777;0,006518
1559;15.043.304;15,043304;;15,064599;15,043304;0,021295;;;0,025378;0,021295;0,004083
1560;15.064.599;15,064599;;15,089977;15,064599;0,025378;;;0,000788;0,025378;-0,02459
1561;15.089.977;15,089977;;15,090765;15,089977;0,000788;;;0;0,000788;-0,000788
1562;15.090.765;15,090765;;15,090765;15,090765;0;;;0;0;0
1563;15.090.765;15,090765;;15,090765;15,090765;0;;;0,000523;0;0,000523
1564;15.090.765;15,090765;;15,091288;15,090765;0,000523;;;0,022396;0,000523;0,021873
1565;15.091.288;15,091288;;15,113684;15,091288;0,022396;;;0,010172;0,022396;-0,012224
1566;15.113.684;15,113684;;15,123856;15,113684;0,010172;;;0,003438;0,010172;-0,006734
1567;15.123.856;15,123856;;15,127294;15,123856;0,003438;;;0,010498;0,003438;0,00706
1568;15.127.294;15,127294;;15,137792;15,127294;0,010498;;;0,029979;0,010498;0,019481
1569;15.137.792;15,137792;;15,167771;15,137792;0,029979;;;0,012115;0,029979;-0,017864
1570;15.167.771;15,167771;;15,179886;15,167771;0,012115;;;0,038989;0,012115;0,026874
1571;15.179.886;15,179886;;15,218875;15,179886;0,038989;;;0,010576;0,038989;-0,028413
1572;15.218.875;15,218875;;15,229451;15,218875;0,010576;;;5,5E-05;0,010576;-0,010521
1573;15.229.451;15,229451;;15,229506;15,229451;5,5E-05;;;0,031198;5,5E-05;0,031143
1574;15.229.506;15,229506;;15,260704;15,229506;0,031198;;;0,010747;0,031198;-0,020451
1575;15.260.704;15,260704;;15,271451;15,260704;0,010747;;;0,009315;0,010747;-0,001432
1576;15.271.451;15,271451;;15,280766;15,271451;0,009315;;;0,017645;0,009315;0,00833
1577;15.280.766;15,280766;;15,298411;15,280766;0,017645;;;0,01064;0,017645;-0,007005
1578;15.298.411;15,298411;;15,309051;15,298411;0,01064;;;0,010796;0,01064;0,000156
1579;15.309.051;15,309051;;15,319847;15,309051;0,010796;;;0,111501;0,010796;0,100705
1580;15.319.847;15,319847;;15,431348;15,319847;0,111501;;;0,011015;0,111501;-0,100486
1581;15.431.348;15,431348;;15,442363;15,431348;0,011015;;;0,085565;0,011015;0,07455
1582;15.442.363;15,442363;;15,527928;15,442363;0,085565;;;0,028354;0,085565;-0,057211
1583;15.527.928;15,527928;;15,556282;15,527928;0,028354;;;0,000411;0,028354;-0,027943
1584;15.556.282;15,556282;;15,556693;15,556282;0,000411;;;0,006096;0,000411;0,005685
1585;15.556.693;15,556693;;15,562789;15,556693;0,006096;;;0,021158;0,006096;0,015062
1586;15.562.789;15,562789;;15,583947;15,562789;0,021158;;;0,000339;0,021158;-0,020819
1587;15.583.947;15,583947;;15,584286;15,583947;0,000339;;;0;0,000339;-0,000339
1588;15.584.286;15,584286;;15,584286;15,584286;0;;;0,006614;0;0,006614
1589;15.584.286;15,584286;;15,5909;15,584286;0,006614;;;0,017378;0,006614;0,010764
1590;15.590.900;15,5909;;15,608278;15,5909;0,017378;;;0,000443;0,017378;-0,016935
1591;15.608.278;15,608278;;15,608721;15,608278;0,000443;;;0,009938;0,000443;0,009495
1592;15.608.721;15,608721;;15,618659;15,608721;0,009938;;;0,011428;0,009938;0,00149
1593;15.618.659;15,618659;;15,630087;15,618659;0,011428;;;0,003733;0,011428;-0,007695
1594;15.630.087;15,630087;;15,63382;15,630087;0,003733;;;0,005288;0,003733;0,001555
1595;15.633.820;15,63382;;15,639108;15,63382;0,005288;;;0,003514;0,005288;-0,001774
1596;15.639.108;15,639108;;15,642622;15,639108;0,003514;;;0,030146;0,003514;0,026632
1597;15.642.622;15,642622;;15,672768;15,642622;0,030146;;;0,003381;0,030146;-0,026765
1598;15.672.768;15,672768;;15,676149;15,672768;0,003381;;;0,014911;0,003381;0,01153
1599;15.676.149;15,676149;;15,69106;15,676149;0,014911;;;0,000362;0,014911;-0,014549
1600;15.691.060;15,69106;;15,691422;15,69106;0,000362;;;0,004569;0,000362;0,004207
1601;15.691.422;15,691422;;15,695991;15,691422;0,004569;;;0,016565;0,004569;0,011996
1602;15.695.991;15,695991;;15,712556;15,695991;0,016565;;;0,008625;0,016565;-0,00794
1603;15.712.556;15,712556;;15,721181;15,712556;0,008625;;;0,007586;0,008625;-0,001039
1604;15.721.181;15,721181;;15,728767;15,721181;0,007586;;;0,000317;0,007586;-0,007269
1605;15.728.767;15,728767;;15,729084;15,728767;0,000317;;;0,009928;0,000317;0,009611
1606;15.729.084;15,729084;;15,739012;15,729084;0,009928;;;0,013932;0,009928;0,004004
1607;15.739.012;15,739012;;15,752944;15,739012;0,013932;;;0,00037;0,013932;-0,013562
1608;15.752.944;15,752944;;15,753314;15,752944;0,00037;;;0;0,00037;-0,00037
1609;15.753.314;15,753314;;15,753314;15,753314;0;;;0,000412;0;0,000412
1610;15.753.314;15,753314;;15,753726;15,753314;0,000412;;;0,009669;0,000412;0,009257
1611;15.753.726;15,753726;;15,763395;15,753726;0,009669;;;0,021041;0,009669;0,011372
1612;15.763.395;15,763395;;15,784436;15,763395;0,021041;;;0,020137;0,021041;-0,000904
1613;15.784.436;15,784436;;15,804573;15,784436;0,020137;;;0,003343;0,020137;-0,016794
1614;15.804.573;15,804573;;15,807916;15,804573;0,003343;;;0,00335;0,003343;7E-06
1615;15.807.916;15,807916;;15,811266;15,807916;0,00335;;;0,020614;0,00335;0,017264
1616;15.811.266;15,811266;;15,83188;15,811266;0,020614;;;0,021908;0,020614;0,001294
1617;15.831.880;15,83188;;15,853788;15,83188;0,021908;;;0,022175;0,021908;0,000267
1618;15.853.788;15,853788;;15,875963;15,853788;0,022175;;;0,000387;0,022175;-0,021788
1619;15.875.963;15,875963;;15,87635;15,875963;0,000387;;;0;0,000387;-0,000387
1620;15.876.350;15,87635;;15,87635;15,87635;0;;;0,014994;0;0,014994
1621;15.876.350;15,87635;;15,891344;15,87635;0,014994;;;0,021475;0,014994;0,006481
1622;15.891.344;15,891344;;15,912819;15,891344;0,021475;;;0,011097;0,021475;-0,010378
1623;15.912.819;15,912819;;15,923916;15,912819;0,011097;;;0,035992;0,011097;0,024895
1624;15.923.916;15,923916;;15,959908;15,923916;0,035992;;;0,010455;0,035992;-0,025537
1625;15.959.908;15,959908;;15,970363;15,959908;0,010455;;;0,003911;0,010455;-0,006544
1626;15.970.363;15,970363;;15,974274;15,970363;0,003911;;;0,003621;0,003911;-0,00029
1627;15.974.274;15,974274;;15,977895;15,974274;0,003621;;;0,043213;0,003621;0,039592
1628;15.977.895;15,977895;;16,021108;15,977895;0,043213;;;0,013461;0,043213;-0,029752
1629;16.021.108;16,021108;;16,034569;16,021108;0,013461;;;0,003371;0,013461;-0,01009
1630;16.034.569;16,034569;;16,03794;16,034569;0,003371;;;0,029941;0,003371;0,02657
1631;16.037.940;16,03794;;16,067881;16,03794;0,029941;;;0,009884;0,029941;-0,020057
1632;16.067.881;16,067881;;16,077765;16,067881;0,009884;;;0,002166;0,009884;-0,007718
1633;16.077.765;16,077765;;16,079931;16,077765;0,002166;;;0,010668;0,002166;0,008502
1634;16.079.931;16,079931;;16,090599;16,079931;0,010668;;;0,051146;0,010668;0,040478
1635;16.090.599;16,090599;;16,141745;16,090599;0,051146;;;0,037794;0,051146;-0,013352
1636;16.141.745;16,141745;;16,179539;16,141745;0,037794;;;0,020208;0,037794;-0,017586
1637;16.179.539;16,179539;;16,199747;16,179539;0,020208;;;0,02223;0,020208;0,002022
1638;16.199.747;16,199747;;16,221977;16,199747;0,02223;;;0,03078;0,02223;0,00855
1639;16.221.977;16,221977;;16,252757;16,221977;0,03078;;;0,028144;0,03078;-0,002636
1640;16.252.757;16,252757;;16,280901;16,252757;0,028144;;;0,030519;0,028144;0,002375
1641;16.280.901;16,280901;;16,31142;16,280901;0,030519;;;0,023249;0,030519;-0,00727
1642;16.311.420;16,31142;;16,334669;16,31142;0,023249;;;0,028259;0,023249;0,00501
1643;16.334.669;16,334669;;16,362928;16,334669;0,028259;;;0,000268;0,028259;-0,027991
1644;16.362.928;16,362928;;16,363196;16,362928;0,000268;;;0,007606;0,000268;0,007338
1645;16.363.196;16,363196;;16,370802;16,363196;0,007606;;;0,00041;0,007606;-0,007196
1646;16.370.802;16,370802;;16,371212;16,370802;0,00041;;;0,010742;0,00041;0,010332
1647;16.371.212;16,371212;;16,381954;16,371212;0,010742;;;0,000347;0,010742;-0,010395
1648;16.381.954;16,381954;;16,382301;16,381954;0,000347;;;0;0,000347;-0,000347
1649;16.382.301;16,382301;;16,382301;16,382301;0;;;0;0;0
1650;16.382.301;16,382301;;16,382301;16,382301;0;;;0,011302;0;0,011302
1651;16.382.301;16,382301;;16,393603;16,382301;0,011302;;;0,009155;0,011302;-0,002147
1652;16.393.603;16,393603;;16,402758;16,393603;0,009155;;;0,008034;0,009155;-0,001121
1653;16.402.758;16,402758;;16,410792;16,402758;0,008034;;;0,009963;0,008034;0,001929
1654;16.410.792;16,410792;;16,420755;16,410792;0,009963;;;0,003031;0,009963;-0,006932
1655;16.420.755;16,420755;;16,423786;16,420755;0,003031;;;;0,003031;
1656;16.423.786;16,423786;;;16,423786;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;total delay;16,423786;;;;total jitter;-0,004856
;;;;;rata -rata delay;0,009923738;;;;rata -rata jitter;-2,93414E-06
